/BL (modelFiles=gpdk045.scs:ss) X,/BL (modelFiles=gpdk045.scs:ss) Y,/BLB (modelFiles=gpdk045.scs:ss) X,/BLB (modelFiles=gpdk045.scs:ss) Y,/Q (modelFiles=gpdk045.scs:ss) X,/Q (modelFiles=gpdk045.scs:ss) Y,/QB (modelFiles=gpdk045.scs:ss) X,/QB (modelFiles=gpdk045.scs:ss) Y,/VDD (modelFiles=gpdk045.scs:ss) X,/VDD (modelFiles=gpdk045.scs:ss) Y,/WL (modelFiles=gpdk045.scs:ss) X,/WL (modelFiles=gpdk045.scs:ss) Y,/V0/PLUS (modelFiles=gpdk045.scs:ss) X,/V0/PLUS (modelFiles=gpdk045.scs:ss) Y
3.116358068033e-09,1,3.116358068033e-09,0,3.116358068033e-09,1.000000001076784,3.116358068033e-09,3.202405452525009e-08,3.116358068033e-09,1,3.116358068033e-09,1,3.116358068033e-09,5.045191903069523e-08
3.150431199494e-09,1,3.150431199494e-09,0,3.150431199494e-09,1.000000011846295,3.150431199494e-09,-4.114138969733773e-09,3.150431199494e-09,1,3.150431199494e-09,1,3.150431199494e-09,-5.042807924132403e-08
3.218577462416e-09,1,3.218577462416e-09,0,3.218577462416e-09,0.9999996028139836,3.218577462416e-09,6.879721574680997e-08,3.218577462416e-09,1,3.218577462416e-09,1,3.218577462416e-09,5.036406044425944e-08
3.354869988259e-09,1,3.354869988259e-09,0,3.354869988259e-09,1.000000396827215,3.354869988259e-09,-9.588120325457825e-09,3.354869988259e-09,1,3.354869988259e-09,1,3.354869988259e-09,-5.03625839934738e-08
3.627455039947e-09,1,3.627455039947e-09,0,3.627455039947e-09,0.9999989974584303,3.627455039947e-09,6.572093335624383e-08,3.627455039947e-09,1,3.627455039947e-09,1,3.627455039947e-09,5.029068429395562e-08
4.172625143321e-09,1,4.172625143321e-09,0,4.172625143321e-09,1.000001101246967,4.172625143321e-09,-4.030454789631683e-09,4.172625143321e-09,1,4.172625143321e-09,1,4.172625143321e-09,-5.028679637928796e-08
4.812625143321e-09,1,4.812625143321e-09,0,4.812625143321e-09,0.9999982979594501,4.812625143321e-09,5.930691484293177e-08,4.812625143321e-09,1,4.812625143321e-09,1,4.812625143321e-09,5.021805186967323e-08
5.452625143320999e-09,1,5.452625143320999e-09,0,5.452625143320999e-09,1.000001436994614,5.452625143320999e-09,3.281301616768741e-09,5.452625143320999e-09,1,5.452625143320999e-09,1,5.452625143320999e-09,-5.024817011550627e-08
5.999999999999999e-09,1,5.999999999999999e-09,0,5.999999999999999e-09,0.9999983568860135,5.999999999999999e-09,5.143276304638179e-08,5.999999999999999e-09,1,5.999999999999999e-09,1,5.999999999999999e-09,5.021571310798319e-08
6.000005213541e-09,1,6.000005213541e-09,0,6.000005213541e-09,0.999974974843552,6.000005213541e-09,-3.659296483973283e-05,6.000005213541e-09,1,6.000005213541e-09,0.9994786458333722,6.000005213541e-09,-1.295928354286072e-06
6.000015640625e-09,1,6.000015640625e-09,0,6.000015640625e-09,0.9999206048323931,6.000015640625e-09,-0.0001257843390354186,6.000015640625e-09,1,6.000015640625e-09,0.9984359375001166,6.000015640625e-09,-2.426645401180525e-06
6.000020854165999e-09,1,6.000020854165999e-09,0,6.000020854165999e-09,0.9998920199334684,6.000020854165999e-09,-0.0001736362318973164,6.000020854165999e-09,1,6.000020854165999e-09,0.9979145833334888,6.000020854165999e-09,-2.138932111752902e-06
6.000031281248999e-09,1,6.000031281248999e-09,0,6.000031281248999e-09,0.9998374439121772,6.000031281248999e-09,-0.0002631268904366045,6.000031281248999e-09,1,6.000031281248999e-09,0.9968718750002332,6.000031281248999e-09,-2.096553367394712e-06
6.000052135415999e-09,1,6.000052135415999e-09,0,6.000052135415999e-09,0.9997283039179734,6.000052135415999e-09,-0.000442269622241397,6.000052135415999e-09,1,6.000052135415999e-09,0.994786458333722,6.000052135415999e-09,-2.109661406290154e-06
6.000093843749e-09,1,6.000093843749e-09,0,6.000093843749e-09,0.9995135078540661,6.000093843749e-09,-0.0007932609678827386,6.000093843749e-09,1,6.000093843749e-09,0.9906156250006996,6.000093843749e-09,-2.064147730086125e-06
6.000177260415999e-09,1,6.000177260415999e-09,0,6.000177260415999e-09,0.9990946869010792,6.000177260415999e-09,-0.00147202298988985,6.000177260415999e-09,1,6.000177260415999e-09,0.9822739583346548,6.000177260415999e-09,-2.044699092486103e-06
6.000344093748999e-09,1,6.000344093748999e-09,0,6.000344093748999e-09,0.9983000304447069,6.000344093748999e-09,-0.002739150668716049,6.000344093748999e-09,1,6.000344093748999e-09,0.9655906250025652,6.000344093748999e-09,-1.946367137679693e-06
6.000677760416e-09,1,6.000677760416e-09,0,6.000677760416e-09,0.996862112265177,6.000677760416e-09,-0.00496257297138988,6.000677760416e-09,1,6.000677760416e-09,0.932223958338386,6.000677760416e-09,-1.846744986504064e-06
6.001345093749e-09,1,6.001345093749e-09,0,6.001345093749e-09,0.9944780467085927,6.001345093749e-09,-0.008453272330187995,6.001345093749e-09,1,6.001345093749e-09,0.8654906250100276,6.001345093749e-09,-1.666415128440193e-06
6.002679760415999e-09,1,6.002679760415999e-09,0,6.002679760415999e-09,0.9910797344913485,6.002679760415999e-09,-0.01300207587582294,6.002679760415999e-09,1,6.002679760415999e-09,0.7320239583533108,6.002679760415999e-09,-1.543363471003787e-06
6.004888820116999e-09,1,6.004888820116999e-09,0,6.004888820116999e-09,0.9881957291705061,6.004888820116999e-09,-0.01540561062829629,6.004888820116999e-09,1,6.004888820116999e-09,0.5111179882896246,6.004888820116999e-09,-1.213470017155443e-06
6.007444410057999e-09,1,6.007444410057999e-09,0,6.007444410057999e-09,0.9874317415296991,6.007444410057999e-09,-0.01245616109895096,6.007444410057999e-09,1,6.007444410057999e-09,0.2555589941448123,6.007444410057999e-09,-9.530547943812223e-07
6.008722205028999e-09,1,6.008722205028999e-09,0,6.008722205028999e-09,0.9871362306598799,6.008722205028999e-09,-0.01107466250101636,6.008722205028999e-09,1,6.008722205028999e-09,0.1277794970724062,6.008722205028999e-09,-1.288200954584169e-06
6.01e-09,1,6.01e-09,0,6.01e-09,0.9867652451010078,6.01e-09,-0.01015188944514995,6.01e-09,1,6.01e-09,0,6.01e-09,-1.11527361468936e-06
6.010001303384999e-09,1,6.010001303384999e-09,0,6.010001303384999e-09,0.9867685364525552,6.010001303384999e-09,-0.0101478243546837,6.010001303384999e-09,1,6.010001303384999e-09,0,6.010001303384999e-09,-7.729729797886987e-07
6.010003910156e-09,1,6.010003910156e-09,0,6.010003910156e-09,0.9867773029629547,6.010003910156e-09,-0.01013731299489622,6.010003910156e-09,1,6.010003910156e-09,0,6.010003910156e-09,-1.850253800654727e-07
6.010005213540999e-09,1,6.010005213540999e-09,0,6.010005213540999e-09,0.9867824765122737,6.010005213540999e-09,-0.01013101819047218,6.010005213540999e-09,1,6.010005213540999e-09,0,6.010005213540999e-09,-5.344475854354296e-08
6.010007820312e-09,1,6.010007820312e-09,0,6.010007820312e-09,0.9867920100146721,6.010007820312e-09,-0.01011897338508208,6.010007820312e-09,1,6.010007820312e-09,0,6.010007820312e-09,-1.905548385999541e-08
6.010013033853999e-09,1,6.010013033853999e-09,0,6.010013033853999e-09,0.9868103124229203,6.010013033853999e-09,-0.01009570320948403,6.010013033853999e-09,1,6.010013033853999e-09,0,6.010013033853999e-09,-9.021844419746642e-09
6.010023460936999e-09,1,6.010023460936999e-09,0,6.010023460936999e-09,0.9868460738785656,6.010023460936999e-09,-0.01005012964835407,6.010023460936999e-09,1,6.010023460936999e-09,0,6.010023460936999e-09,-3.367530472366888e-08
6.010044315103999e-09,1,6.010044315103999e-09,0,6.010044315103999e-09,0.9869169817185961,6.010044315103999e-09,-0.009959849803713729,6.010044315103999e-09,1,6.010044315103999e-09,0,6.010044315103999e-09,-2.987635968112008e-08
6.010086023436999e-09,1,6.010086023436999e-09,0,6.010086023436999e-09,0.9870573690979728,6.010086023436999e-09,-0.009781497673951502,6.010086023436999e-09,1,6.010086023436999e-09,0,6.010086023436999e-09,-3.882710312235498e-08
6.010169440103999e-09,1,6.010169440103999e-09,0,6.010169440103999e-09,0.9873325766987834,6.010169440103999e-09,-0.009433690568952257,6.010169440103999e-09,1,6.010169440103999e-09,0,6.010169440103999e-09,-4.217532376085536e-08
6.010336273437e-09,1,6.010336273437e-09,0,6.010336273437e-09,0.9878615148290942,6.010336273437e-09,-0.008772098903869454,6.010336273437e-09,1,6.010336273437e-09,0,6.010336273437e-09,-6.130656069888883e-08
6.010669940104e-09,1,6.010669940104e-09,0,6.010669940104e-09,0.9888397121820132,6.010669940104e-09,-0.007574702892975813,6.010669940104e-09,1,6.010669940104e-09,0,6.010669940104e-09,-8.283154235786608e-08
