/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
1.990583819444e-09,0.07005833333323708,1.990583819444e-09,1.129941666666763,1.990583819444e-09,3.062619330387313e-06,1.990583819444e-09,1.199997966579728,1.990583819444e-09,1.2,1.990583819444e-09,0,1.990583819444e-09,-8.818438312118202e-10
1.991142864114e-09,0.137143693753392,1.991142864114e-09,1.062856306246608,1.991142864114e-09,3.999973007647649e-06,1.991142864114e-09,1.199998386465634,1.991142864114e-09,1.2,1.991142864114e-09,0,1.991142864114e-09,8.619072699663722e-10
1.992260953454e-09,0.2713144145937019,1.992260953454e-09,0.9286855854062981,1.992260953454e-09,3.946824763862044e-06,1.992260953454e-09,1.199998353218232,1.992260953454e-09,1.2,1.992260953454e-09,0,1.992260953454e-09,-1.431357699393926e-09
1.994497132135e-09,0.5396558562743216,1.994497132135e-09,0.6603441437256784,1.994497132135e-09,3.243466867653392e-06,1.994497132135e-09,1.199998260194602,1.994497132135e-09,1.2,1.994497132135e-09,0,1.994497132135e-09,7.641410641764982e-10
1.997248566067e-09,0.8698279281371856,1.997248566067e-09,0.3301720718628144,1.997248566067e-09,1.769266450293656e-06,1.997248566067e-09,1.199997964008941,1.997248566067e-09,1.2,1.997248566067e-09,0,1.997248566067e-09,-1.546548877551311e-09
2e-09,1.2,2e-09,0,2e-09,1.331520492748741e-06,2e-09,1.199997722506064,2e-09,1.2,2e-09,0,2e-09,7.487601451980588e-10
2.000083402777e-09,1.2,2.000083402777e-09,0,2.000083402777e-09,3.687874582257252e-07,2.000083402777e-09,1.199998761992244,2.000083402777e-09,1.2,2.000083402777e-09,0,2.000083402777e-09,1.274264507124529e-09
2.000250208333e-09,1.2,2.000250208333e-09,0,2.000250208333e-09,3.903393561542236e-07,2.000250208333e-09,1.19999872021589,2.000250208333e-09,1.2,2.000250208333e-09,0,2.000250208333e-09,-1.761755882190514e-09
2.000583819444e-09,1.2,2.000583819444e-09,0,2.000583819444e-09,4.23285553928201e-07,2.000583819444e-09,1.199998566697833,2.000583819444e-09,1.2,2.000583819444e-09,0,2.000583819444e-09,1.052799870005308e-09
2.001145330391e-09,1.2,2.001145330391e-09,0,2.001145330391e-09,4.738248807344416e-07,2.001145330391e-09,1.199998385022927,2.001145330391e-09,1.2,2.001145330391e-09,0,2.001145330391e-09,-1.669774239557419e-09
2.002268352286e-09,1.2,2.002268352286e-09,0,2.002268352286e-09,5.517170448845732e-07,2.002268352286e-09,1.199998025689896,2.002268352286e-09,1.2,2.002268352286e-09,0,2.002268352286e-09,9.199208519531449e-10
2.004514396075e-09,1.2,2.004514396075e-09,0,2.004514396075e-09,6.716825116961395e-07,2.004514396075e-09,1.199997593117076,2.004514396075e-09,1.2,2.004514396075e-09,0,2.004514396075e-09,-1.717694433506364e-09
2.009006483653e-09,1.2,2.009006483653e-09,0,2.009006483653e-09,7.831566440224585e-07,2.009006483653e-09,1.199997131675578,2.009006483653e-09,1.2,2.009006483653e-09,0,2.009006483653e-09,8.034755475736986e-10
2.017990658809e-09,1.2,2.017990658809e-09,0,2.017990658809e-09,8.354344943454974e-07,2.017990658809e-09,1.199996956395486,2.017990658809e-09,1.2,2.017990658809e-09,0,2.017990658809e-09,-1.778404422270763e-09
2.035959009121e-09,1.2,2.035959009121e-09,0,2.035959009121e-09,8.331360124965089e-07,2.035959009121e-09,1.199996943559175,2.035959009121e-09,1.2,2.035959009121e-09,0,2.035959009121e-09,7.780076222557966e-10
