/BL (modelFiles=gpdk045.scs:ff) X,/BL (modelFiles=gpdk045.scs:ff) Y,/BLB (modelFiles=gpdk045.scs:ff) X,/BLB (modelFiles=gpdk045.scs:ff) Y,/Q (modelFiles=gpdk045.scs:ff) X,/Q (modelFiles=gpdk045.scs:ff) Y,/QB (modelFiles=gpdk045.scs:ff) X,/QB (modelFiles=gpdk045.scs:ff) Y,/VDD (modelFiles=gpdk045.scs:ff) X,/VDD (modelFiles=gpdk045.scs:ff) Y,/WL (modelFiles=gpdk045.scs:ff) X,/WL (modelFiles=gpdk045.scs:ff) Y,/V0/PLUS (modelFiles=gpdk045.scs:ff) X,/V0/PLUS (modelFiles=gpdk045.scs:ff) Y
6.000001303168e-09,1.2,6.000001303168e-09,0,6.000001303168e-09,1.186690856387905,6.000001303168e-09,-0.009432275913605296,6.000001303168e-09,1.2,6.000001303168e-09,0,6.000001303168e-09,-1.423692260032512e-06
6.000003909505e-09,1.2,6.000003909505e-09,0,6.000003909505e-09,1.186704655986916,6.000003909505e-09,-0.009415578681378191,6.000003909505e-09,1.2,6.000003909505e-09,0,6.000003909505e-09,-3.687632278079129e-07
6.000009122178e-09,1.2,6.000009122178e-09,0,6.000009122178e-09,1.186736118720757,6.000009122178e-09,-0.009376413684840913,6.000009122178e-09,1.2,6.000009122178e-09,0,6.000009122178e-09,9.866238063406413e-08
6.000011728515e-09,1.2,6.000011728515e-09,0,6.000011728515e-09,1.186750353521855,6.000011728515e-09,-0.009358363060570942,6.000011728515e-09,1.2,6.000011728515e-09,0,6.000011728515e-09,-2.51414795726367e-08
6.000016941188999e-09,1.2,6.000016941188999e-09,0,6.000016941188999e-09,1.186778833636962,6.000016941188999e-09,-0.009322616626378441,6.000016941188999e-09,1.2,6.000016941188999e-09,0,6.000016941188999e-09,-1.15933532133203e-08
6.000027366535999e-09,1.2,6.000027366535999e-09,0,6.000027366535999e-09,1.186834933131526,6.000027366535999e-09,-0.009252095998757764,6.000027366535999e-09,1.2,6.000027366535999e-09,0,6.000027366535999e-09,-6.865505261822279e-08
6.00004821723e-09,1.2,6.00004821723e-09,0,6.00004821723e-09,1.186946151563856,6.00004821723e-09,-0.009112726094006816,6.00004821723e-09,1.2,6.00004821723e-09,0,6.00004821723e-09,-4.257913777548241e-08
6.000089918619e-09,1.2,6.000089918619e-09,0,6.000089918619e-09,1.187164873287534,6.000089918619e-09,-0.008839752272190521,6.000089918619e-09,1.2,6.000089918619e-09,0,6.000089918619e-09,-8.458537333553495e-08
6.000173321396999e-09,1.2,6.000173321396999e-09,0,6.000173321396999e-09,1.187588681068787,6.000173321396999e-09,-0.008316052332792439,6.000173321396999e-09,1.2,6.000173321396999e-09,0,6.000173321396999e-09,-7.823282489818887e-08
6.000340126953e-09,1.2,6.000340126953e-09,0,6.000340126953e-09,1.188384259427814,6.000340126953e-09,-0.00735203658221139,6.000340126953e-09,1.2,6.000340126953e-09,0,6.000340126953e-09,-1.4736015231105e-07
6.000673738063999e-09,1.2,6.000673738063999e-09,0,6.000673738063999e-09,1.189791095141456,6.000673738063999e-09,-0.00571674849827346,6.000673738063999e-09,1.2,6.000673738063999e-09,0,6.000673738063999e-09,-1.838599680157736e-07
6.001340960286e-09,1.2,6.001340960286e-09,0,6.001340960286e-09,1.192015980242476,6.001340960286e-09,-0.003355572995660318,6.001340960286e-09,1.2,6.001340960286e-09,0,6.001340960286e-09,-2.909741247612028e-07
6.002675404730999e-09,1.2,6.002675404730999e-09,0,6.002675404730999e-09,1.194913099934656,6.002675404730999e-09,-0.000882078319843688,6.002675404730999e-09,1.2,6.002675404730999e-09,0,6.002675404730999e-09,-3.013645731017547e-07
6.00503248798e-09,1.2,6.00503248798e-09,0,6.00503248798e-09,1.197446995184772,6.00503248798e-09,0.0002806862783317349,6.00503248798e-09,1.2,6.00503248798e-09,0,6.00503248798e-09,-2.623896687471486e-07
6.008030770657999e-09,1.2,6.008030770657999e-09,0,6.008030770657999e-09,1.198798297363777,6.008030770657999e-09,0.0002663619049827902,6.008030770657999e-09,1.2,6.008030770657999e-09,0,6.008030770657999e-09,-1.050189703677929e-07
6.012172798344999e-09,1.2,6.012172798344999e-09,0,6.012172798344999e-09,1.199566825904935,6.012172798344999e-09,0.0001089715253213856,6.012172798344999e-09,1.2,6.012172798344999e-09,0,6.012172798344999e-09,-6.808113481290381e-08
6.018974298146e-09,1.2,6.018974298146e-09,0,6.018974298146e-09,1.19994069513971,6.018974298146e-09,1.442399083212633e-05,6.018974298146e-09,1.2,6.018974298146e-09,0,6.018974298146e-09,1.464243465761903e-08
6.030711600670999e-09,1.2,6.030711600670999e-09,0,6.030711600670999e-09,1.200006787085479,6.030711600670999e-09,-1.112742685241281e-06,6.030711600670999e-09,1.2,6.030711600670999e-09,0,6.030711600670999e-09,-2.085128149732094e-08
6.049989809156999e-09,1.2,6.049989809156999e-09,0,6.049989809156999e-09,1.199995124478836,6.049989809156999e-09,1.277186495315237e-06,6.049989809156999e-09,1.2,6.049989809156999e-09,0,6.049989809156999e-09,2.052675387760431e-08
6.085526898959999e-09,1.2,6.085526898959999e-09,0,6.085526898959999e-09,1.200000393451163,6.085526898959999e-09,3.285972395212415e-07,6.085526898959999e-09,1.2,6.085526898959999e-09,0,6.085526898959999e-09,-2.154964667972526e-08
6.156601078566e-09,1.2,6.156601078566e-09,0,6.156601078566e-09,1.1999968758796,6.156601078566e-09,9.153821997972198e-07,6.156601078566e-09,1.2,6.156601078566e-09,0,6.156601078566e-09,2.070934258732418e-08
6.298749437777e-09,1.2,6.298749437777e-09,0,6.298749437777e-09,1.199999768243234,6.298749437777e-09,4.50966544631732e-07,6.298749437777e-09,1.2,6.298749437777e-09,0,6.298749437777e-09,-2.161407257158516e-08
6.583046156199999e-09,1.2,6.583046156199999e-09,0,6.583046156199999e-09,1.19999714429668,6.583046156199999e-09,8.646755837713191e-07,6.583046156199999e-09,1.2,6.583046156199999e-09,0,6.583046156199999e-09,2.073667612846371e-08
6.989999999999999e-09,1.2,6.989999999999999e-09,0,6.989999999999999e-09,1.199999628599162,6.989999999999999e-09,4.769056584706684e-07,6.989999999999999e-09,1.2,6.989999999999999e-09,0,6.989999999999999e-09,-2.162825373237145e-08
6.990006515841999e-09,1.2,6.990006515841999e-09,0,6.990006515841999e-09,1.200028432651539,6.990006515841999e-09,2.710817557114655e-05,6.990006515841999e-09,1.2,6.990006515841999e-09,0.0006255208333238144,6.990006515841999e-09,9.640088109812576e-07
6.990019547525999e-09,1.2,6.990019547525999e-09,0,6.990019547525999e-09,1.200089375237889,6.990019547525999e-09,8.31055201624079e-05,6.990019547525999e-09,1.2,6.990019547525999e-09,0.001876562499971443,6.990019547525999e-09,1.440841617925665e-06
6.990045610893999e-09,1.2,6.990045610893999e-09,0,6.990045610893999e-09,1.200206186998171,6.990045610893999e-09,0.0001876731439769653,6.990045610893999e-09,1.2,6.990045610893999e-09,0.004378645833266701,6.990045610893999e-09,1.093907064318795e-06
6.990097737629999e-09,1.2,6.990097737629999e-09,0,6.990097737629999e-09,1.200435467623705,6.990097737629999e-09,0.0003918752924857543,6.990097737629999e-09,1.2,6.990097737629999e-09,0.009382812499857217,6.990097737629999e-09,1.377389616798913e-06
6.990201991101999e-09,1.2,6.990201991101999e-09,0,6.990201991101999e-09,1.200879555391806,6.990201991101999e-09,0.0007825118607928797,6.990201991101999e-09,1.2,6.990201991101999e-09,0.01939114583303825,6.990201991101999e-09,1.13485065980431e-06
